지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
201,2023-11-12 00:00,.2,,1.1,320,61,3.8,-6.4,1024.5,1030.6,,,,,0,0,,,5000,,,.7,,,,
201,2023-11-12 01:00,-1.9,,1.2,20,75,4,-5.7,1024.2,1030.4,,,,,0,0,,,5000,,,.5,,,,
201,2023-11-12 02:00,-2.4,,.9,360,78,4,-5.7,1024.2,1030.4,,,,,0,0,,,5000,,,.3,,,,
201,2023-11-12 03:00,-2.9,,.6,20,81,4,-5.7,1023.9,1030.1,,,,,0,0,,,5000,,,.1,,,,
201,2023-11-12 04:00,-2.9,,1.3,360,81,4,-5.7,1023.8,1030,,,,,0,0,,,5000,,,0,,,,
201,2023-11-12 05:00,-3.4,,.2,0,86,4.1,-5.4,1023.7,1029.9,,,,,1,0,,,5000,,,-.2,,,,
201,2023-11-12 06:00,-3.3,,.8,70,85,4.1,-5.4,1023.5,1029.7,,,,,0,0,,,4980,,,-.3,,,,
201,2023-11-12 07:00,-3.4,,.8,360,84,4,-5.7,1023.5,1029.7,,,,,1,0,,,4764,,,-.4,,,,
201,2023-11-12 08:00,-1.7,,.4,0,75,4.1,-5.5,1023.9,1030.1,.5,,,,1,0,,,4825,,,-.3,,,,
201,2023-11-12 09:00,.7,,1.4,160,58,3.7,-6.6,1024.1,1030.2,1,,,,0,0,,,5000,,,-.2,,,,
201,2023-11-12 10:00,1.3,,1.4,320,54,3.6,-7,1024.1,1030.2,.9,,,,0,0,,,5000,,,-.1,,,,
201,2023-11-12 11:00,2.2,,1.6,340,51,3.6,-6.9,1023.9,1030,.9,,,,1,0,,,5000,,,1.2,,,,
201,2023-11-12 12:00,2.7,,2.7,290,48,3.6,-7.2,1023.4,1029.5,1,,,,0,0,,,5000,,,8.5,,,,
201,2023-11-12 13:00,3.6,,1.6,360,50,4,-5.8,1022.5,1028.5,1,,,,0,0,,,5000,,,11.3,,,,
201,2023-11-12 14:00,4.2,,2.2,230,50,4.1,-5.3,1021.7,1027.7,1,,,,1,0,,,5000,,,11.5,,,,
201,2023-11-12 15:00,4.3,,1.8,320,44,3.6,-6.9,1021.3,1027.3,1,,,,0,0,,,5000,,,10.7,,,,
201,2023-11-12 16:00,4.5,,2.5,270,39,3.3,-8.2,1021.2,1027.2,.9,,,,0,0,,,5000,,,8.3,,,,
201,2023-11-12 17:00,3.6,,.9,340,41,3.2,-8.4,1021.3,1027.3,1,,,,0,0,,,5000,,,4.8,,,,
201,2023-11-12 18:00,2.1,,1.5,20,52,3.7,-6.7,1021.5,1027.6,0,,,,0,0,,,5000,,,2.9,,,,
201,2023-11-12 19:00,-.8,,.6,50,68,3.9,-5.9,1021.8,1027.9,,,,,0,0,,,5000,,,1.8,,,,
201,2023-11-12 20:00,-.2,,.8,320,69,4.2,-5.2,1022.2,1028.3,,,,,0,0,,,5000,,,1.4,,,,
201,2023-11-12 21:00,.9,,1.5,340,65,4.2,-4.9,1022.2,1028.3,,,,,0,0,,,4990,,,1.2,,,,
201,2023-11-12 22:00,-.1,,.8,230,65,3.9,-5.9,1022.7,1028.8,,,,,0,0,,,5000,,,.9,,,,
201,2023-11-12 23:00,-1.7,,1.1,320,76,4.1,-5.3,1023.1,1029.3,,,,,0,0,,,4808,,,.7,,,,
201,2023-11-13 00:00,-1.7,,1.2,50,75,4.1,-5.5,1023.1,1029.3,,,,,0,0,,,5000,,,.4,,,,
201,2023-11-13 01:00,-2.8,,.9,360,81,4,-5.6,1023.5,1029.7,,,,,0,0,,,5000,,,.1,,,,
201,2023-11-13 02:00,-1.6,,1.3,270,66,3.6,-7.1,1023.5,1029.7,,,,,0,0,,,5000,,,0,,,,
201,2023-11-13 03:00,-2.7,,1,360,73,3.7,-6.8,1023.2,1029.4,,,,,0,0,,,5000,,,-.2,,,,
201,2023-11-13 04:00,-.5,,2.5,320,56,3.3,-8.2,1023.2,1029.3,,,,,0,0,,,5000,,,-.4,,,,
201,2023-11-13 05:00,-2.7,,.9,340,72,3.6,-7,1023.3,1029.5,,,,,0,0,,,5000,,,-.5,,,,
201,2023-11-13 06:00,-4,,.7,340,80,3.6,-6.9,1023.5,1029.7,,,,,0,0,,,5000,,,-.6,,,,
201,2023-11-13 07:00,-3.6,,1.3,360,77,3.6,-7,1023.9,1030.1,,,,,0,0,,,5000,,,-.7,,,,
201,2023-11-13 08:00,0,,1.7,340,53,3.2,-8.4,1024.3,1030.4,.6,,,,0,0,,,5000,,,-.6,,,,
201,2023-11-13 09:00,1.1,,1,290,45,3,-9.5,1024.8,1030.9,1,,,,0,0,,,5000,,,-.4,,,,
201,2023-11-13 10:00,1.6,,3,320,46,3.2,-8.7,1025.1,1031.2,1,,,,0,0,,,5000,,,-.2,,,,
201,2023-11-13 11:00,2.8,,2.2,290,44,3.3,-8.2,1024.9,1031,1,,,,0,0,,,5000,,,.1,,,,
201,2023-11-13 12:00,3.4,,2.1,320,45,3.5,-7.4,1024.4,1030.4,1,,,,0,0,,,5000,,,7,,,,
201,2023-11-13 13:00,4.4,,3,250,45,3.8,-6.5,1023.3,1029.3,1,,,,0,0,,,5000,,,10,,,,
201,2023-11-13 14:00,5.5,,3.3,250,44,4,-5.8,1022.9,1028.9,1,,,,0,0,,,5000,,,10.6,,,,
201,2023-11-13 15:00,5.6,,3.2,250,45,4.1,-5.4,1022.8,1028.8,1,,,,1,0,,,5000,,,9.9,,,,
201,2023-11-13 16:00,5.8,,2.2,270,41,3.8,-6.4,1022.5,1028.5,.8,,,,1,0,,,5000,,,8.1,,,,
201,2023-11-13 17:00,5.1,,2,270,47,4.1,-5.3,1022.4,1028.4,1,,,,0,0,,,5000,,,4.9,,,,
201,2023-11-13 18:00,1.3,,1.4,360,66,4.4,-4.3,1022.4,1028.5,0,,,,0,0,,,5000,,,3.2,,,,
201,2023-11-13 19:00,.4,,.9,340,77,4.9,-3.1,1022.6,1028.7,,,,,0,0,,,5000,,,2.2,,,,
201,2023-11-13 20:00,.6,,1.5,340,78,5,-2.8,1022.7,1028.8,,,,,0,0,,,5000,,,1.7,,,,
201,2023-11-13 21:00,.1,,.9,320,84,5.2,-2.2,1023.2,1029.3,,,,,1,0,,,2173,,,1.3,,,,
201,2023-11-13 22:00,1.2,,.9,290,73,4.9,-3.1,1023.8,1029.9,,,,,0,0,,,3168,,,1.1,,,,
201,2023-11-13 23:00,-.1,,.9,270,78,4.8,-3.4,1023.8,1029.9,,,,,2,0,,,4274,,,1,,,,
201,2023-11-14 00:00,-.2,,.5,50,78,4.7,-3.5,1023.7,1029.8,,,,,0,0,,,4309,,,.7,,,,
201,2023-11-14 01:00,-1.5,,.8,320,87,4.8,-3.3,1023.5,1029.7,,,,,0,0,,,4937,,,.5,,,,
201,2023-11-14 02:00,-1.8,,.8,360,89,4.8,-3.3,1023.5,1029.7,,,,,0,0,,,4868,,,.3,,,,
201,2023-11-14 03:00,-2.3,,.6,360,92,4.8,-3.4,1023.3,1029.5,,,,,6,0,,,4021,,,.2,,,,
201,2023-11-14 04:00,-2.3,,.5,360,93,4.8,-3.2,1022.9,1029.1,,,,,1,0,,,3821,,,.1,,,,
201,2023-11-14 05:00,-2.1,,.8,20,90,4.7,-3.5,1022.7,1028.9,,,,,0,0,,,4469,,,0,,,,
201,2023-11-14 06:00,-1.5,,1.5,20,89,4.9,-3,1022.5,1028.6,,,,,6,0,,,4068,,,-.1,,,,
201,2023-11-14 07:00,-1.2,,1.6,20,91,5.1,-2.4,1022.4,1028.5,,,,,0,0,,,3621,,,-.2,,,,
201,2023-11-14 08:00,-.8,,.2,0,88,5.1,-2.5,1022.6,1028.7,.4,,,,1,0,,,1145,,,-.1,,,,
201,2023-11-14 09:00,1.7,,.7,110,78,5.4,-1.7,1023,1029.1,1,,,,0,0,,,1688,,,0,,,,
201,2023-11-14 10:00,3.3,,1.5,110,70,5.4,-1.6,1023.1,1029.1,1,,,,1,0,,,2353,,,.6,,,,
201,2023-11-14 11:00,5.9,,1.1,110,60,5.6,-1.2,1023,1029,1,,,,1,0,,,3894,,,6.1,,,,
201,2023-11-14 12:00,7.8,,1.4,90,53,5.6,-1.2,1022.3,1028.2,1,,,,0,0,,,4183,,,11,,,,
201,2023-11-14 13:00,9.5,,2.6,250,53,6.2,.3,1021.5,1027.4,1,,,,0,0,,,5000,,,13.1,,,,
201,2023-11-14 14:00,9.6,,2.8,230,57,6.8,1.4,1021,1026.9,1,,,,0,0,,,4923,,,13.1,,,,
201,2023-11-14 15:00,9.4,,3,230,60,7.1,2,1020.7,1026.6,1,,,,2,0,,,5000,,,12.1,,,,
201,2023-11-14 16:00,9.1,,2,250,62,7.1,2.1,1020.6,1026.5,.8,,,,2,0,,,5000,,,10.1,,,,
201,2023-11-14 17:00,7.6,,1.2,270,70,7.3,2.4,1020.6,1026.5,.8,,,,0,0,,,4951,,,7.5,,,,
201,2023-11-14 18:00,4.9,,1.8,320,84,7.3,2.4,1020.7,1026.7,0,,,,0,0,,,4730,,,5.5,,,,
201,2023-11-14 19:00,4.8,,1.5,320,86,7.4,2.6,1021,1027,,,,,3,0,,,2560,,,4.6,,,,
201,2023-11-14 20:00,3.3,,.1,0,93,7.2,2.2,1021.1,1027.1,,,,,6,0,,,3111,,,4,,,,
201,2023-11-14 21:00,2.7,,.9,360,98,7.3,2.4,1021.3,1027.3,,,,,2,0,,,4086,,,3.3,,,,
201,2023-11-14 22:00,2.6,,.3,0,99,7.3,2.4,1021.5,1027.5,,,,,0,0,,,2939,,,3.1,,,,
201,2023-11-14 23:00,2.3,,.6,360,100,7.2,2.2,1021.6,1027.7,,,,,6,0,,,3063,,,2.5,,,,
201,2023-11-15 00:00,1.8,,.5,50,100,6.9,1.7,1021.7,1027.8,,,,,0,0,,,1865,,,2.1,,,,
201,2023-11-15 01:00,1.5,,1.2,360,100,6.8,1.4,1022.1,1028.2,,,,,0,0,,,1718,,,1.8,,,,
201,2023-11-15 02:00,1.4,,.2,0,97,6.5,.9,1022.6,1028.7,,,,,0,0,,,2529,,,1.4,,,,
201,2023-11-15 03:00,.9,,.1,0,95,6.2,.1,1022.6,1028.7,,,,,0,0,,,1460,,,1.4,,,,
201,2023-11-15 04:00,1.3,,.6,360,95,6.3,.5,1022.9,1029,,,,,0,0,,,1746,,,1.3,,,,
201,2023-11-15 05:00,.7,,.9,50,97,6.2,.2,1022.8,1028.9,,,,,6,0,,,1456,,,1.1,,,,
201,2023-11-15 06:00,-.5,,.3,0,100,5.9,-.5,1023.2,1029.3,,,,,6,0,,,603,,,1,,,,
201,2023-11-15 07:00,.1,,0,0,100,6.1,0,1023.7,1029.8,,,,,5,2,,16,1195,,,.9,,,,
201,2023-11-15 08:00,.9,,.7,70,100,6.5,.8,1024,1030.1,0,,,,5,3,,16,724,,,1.1,,,,
201,2023-11-15 09:00,2.3,,.6,110,100,7.2,2.2,1024.2,1030.3,.1,,,,9,9,,15,498,,,3.8,,,,
201,2023-11-15 10:00,3.6,,.8,90,94,7.4,2.7,1024.5,1030.5,0,,,,9,9,,15,663,,,6,,,,
201,2023-11-15 11:00,5.9,,.5,90,80,7.4,2.7,1024.2,1030.2,0,,,,9,9,,14,1437,,,8,,,,
201,2023-11-15 12:00,7.4,,.9,70,74,7.6,3,1023.6,1029.5,0,,,,8,8,,14,1470,,,10.6,,,,
201,2023-11-15 13:00,8.5,,.9,110,62,6.9,1.6,1023,1028.9,0,,,,8,8,,14,1733,,,11.5,,,,
201,2023-11-15 14:00,9.3,,1.8,250,64,7.5,2.8,1023.5,1029.4,0,,,,9,9,,9,1608,,,10,,,,
201,2023-11-15 15:00,9.3,,.8,200,63,7.4,2.6,1022.7,1028.6,0,,,,9,9,,15,1635,,,10,,,,
201,2023-11-15 16:00,9.5,,.1,0,63,7.4,2.7,1023.1,1029,0,,,,9,9,,14,1656,,,9.5,,,,
201,2023-11-15 17:00,9,,.5,70,67,7.6,3.1,1022.8,1028.7,0,,,,8,8,,12,1415,,,8.4,,,,
201,2023-11-15 18:00,8,,1.3,360,73,7.8,3.4,1022.6,1028.5,0,,,,9,9,,11,1457,,,7.5,,,,
201,2023-11-15 19:00,6.8,,.2,0,79,7.8,3.4,1022.8,1028.8,,,,,6,6,,14,1055,,,6.6,,,,
201,2023-11-15 20:00,6.4,,1.7,360,78,7.5,2.8,1021.7,1027.7,,,,,7,0,,,984,,,5.5,,,,
201,2023-11-15 21:00,6.2,,1.8,360,79,7.5,2.8,1021.4,1027.4,,,,,7,0,,,986,,,5,,,,
201,2023-11-15 22:00,5.1,,1.1,360,88,7.7,3.2,1022.1,1028.1,,,,,5,0,,,775,,,4.7,,,,
201,2023-11-15 23:00,5.1,,.9,50,91,8,3.7,1022.1,1028.1,,,,,9,2,,22,705,,,4.5,,,,
201,2023-11-16 00:00,5.6,,.9,70,87,7.9,3.6,1021.6,1027.6,,,,,8,6,,,669,,,4.9,,,,
201,2023-11-16 01:00,5.1,,.7,50,90,7.8,3.5,1020.6,1026.6,,,,,10,7,,15,618,,,4.9,,,,
201,2023-11-16 02:00,4.5,,.3,0,94,7.9,3.6,1020.6,1026.6,,,,,10,0,,,459,,,4.9,,,,
201,2023-11-16 03:00,5.4,,.9,50,90,8,3.8,1020.3,1026.3,,,,,10,6,,15,592,,,5.1,,,,
201,2023-11-16 04:00,6,,.9,20,84,7.8,3.4,1019.4,1025.4,,,,,10,1,,59,755,,,5,,,,
201,2023-11-16 05:00,6,,.8,70,84,7.8,3.4,1018.9,1024.9,,,,,10,2,,18,711,,,5.1,,,,
201,2023-11-16 06:00,6.9,,1.8,50,79,7.8,3.5,1017.8,1023.7,,,,,10,9,,16,827,,,5.6,,,,
201,2023-11-16 07:00,7.5,,1.2,50,72,7.4,2.7,1016.9,1022.8,,,,,10,10,,8,975,,,6,,,,
201,2023-11-16 08:00,7.2,,.9,50,77,7.8,3.4,1016.4,1022.3,0,,,,10,10,,7,608,,,6.2,,,,
201,2023-11-16 09:00,6.4,2.2,1.8,360,95,9.1,5.6,1016.8,1022.7,0,,,,10,7,,6,214,,,6.2,,,,
201,2023-11-16 10:00,6.3,,1.2,50,100,9.5,6.2,1016.1,1022,0,,,,10,6,,5,265,,,6.8,,,,
201,2023-11-16 11:00,6.4,,1.6,50,99,9.5,6.2,1015,1020.9,0,,,,10,5,,2,323,,,7.1,,,,
201,2023-11-16 12:00,6.6,2.1,1.7,20,100,9.7,6.5,1013.7,1019.6,0,,,,10,10,,2,296,,,7.4,,,,
201,2023-11-16 13:00,6.9,,1.4,140,100,9.9,6.8,1012.2,1018.1,0,,,,9,9,,21,213,,,8.2,,,,
201,2023-11-16 14:00,7,,1.6,360,100,9.9,6.9,1011.1,1017,0,,,,10,4,,2,225,,,7.8,,,,
201,2023-11-16 15:00,6.9,4,1.1,20,94,9.3,5.9,1011.5,1017.4,0,,,,10,5,,3,822,,,8.6,,,,
201,2023-11-16 16:00,6.6,,2,270,97,9.4,6.1,1011.7,1017.6,0,,,,9,5,,3,606,,,8,,,,
201,2023-11-16 17:00,6.5,,.9,250,100,9.6,6.4,1011.7,1017.6,0,,,,10,7,,18,329,,,7.6,,,,
201,2023-11-16 18:00,6.7,.4,1.5,290,96,9.4,6.1,1011.7,1017.6,0,,,,9,9,,6,805,,,7.1,,,,
201,2023-11-16 19:00,5.7,,.8,290,99,9,5.5,1011.5,1017.4,,,,,9,8,,4,413,,,6.2,,,,
201,2023-11-16 20:00,4.4,,1.3,320,100,8.3,4.3,1011.5,1017.4,,,,,1,0,,,248,,,4.9,,,,
201,2023-11-16 21:00,4.9,.1,.5,90,100,8.6,4.8,1011.3,1017.2,,,,,8,8,,17,156,,,5.6,,,,
201,2023-11-16 22:00,6,,.8,270,100,9.3,5.9,1011.1,1017,,,,,9,9,,13,682,,,5.9,,,,
201,2023-11-16 23:00,6.7,,.8,180,95,9.3,5.9,1011.1,1017,,,,,10,9,,4,1633,,,6.1,,,,
201,2023-11-17 00:00,6,,1.7,70,85,7.9,3.6,1011.4,1017.3,,,,,9,9,,,2003,,,6,,,,
201,2023-11-17 01:00,4.2,,2.5,320,68,5.6,-1.1,1011.8,1017.7,,,,,10,6,,12,4767,,,4.5,,,,
201,2023-11-17 02:00,3.6,,2.1,270,55,4.3,-4.6,1011.4,1017.4,,,,,7,1,,19,5000,,,2.9,,,,
201,2023-11-17 03:00,2.5,,1.7,230,57,4.2,-5.1,1011.5,1017.5,,,,,6,1,,,5000,,,1.7,,,,
201,2023-11-17 04:00,1.7,,1.8,270,65,4.5,-4.1,1011.1,1017.1,,,,,0,0,,,5000,,,1,,,,
201,2023-11-17 05:00,-.8,,1.5,290,83,4.8,-3.3,1010.9,1017,,,,,0,0,,,5000,,,.7,,,,
201,2023-11-17 06:00,-.6,,2.3,290,79,4.6,-3.7,1010.3,1016.4,,,,,0,0,,,5000,,,.7,,,,
201,2023-11-17 07:00,-1.1,,1.7,320,91,5.2,-2.3,1010.6,1016.7,,,,,0,0,,,5000,,,.6,,,,
201,2023-11-17 08:00,.9,,1.2,290,86,5.6,-1.1,1010.5,1016.5,.5,,,,0,0,,,4243,,,.7,,,,
201,2023-11-17 09:00,1.9,,.7,110,72,5,-2.6,1010.4,1016.4,1,,,,2,2,,18,4450,,,1.2,,,,
201,2023-11-17 10:00,3.7,,.8,270,64,5.1,-2.4,1010.2,1016.1,.3,,,,8,8,,11,5000,,,3.9,,,,
201,2023-11-17 11:00,2.2,,1.1,140,63,4.5,-4.1,1008.9,1014.9,0,,,,10,4,,9,5000,,,5.6,,,,
201,2023-11-17 12:00,2.8,,1.9,250,59,4.4,-4.4,1008.9,1014.9,0,,,,9,9,,9,5000,,,5.9,,,,
201,2023-11-17 13:00,3.1,,3.1,250,63,4.8,-3.2,1008.3,1014.3,.3,,,,8,8,,10,5000,,,8.5,,,,
201,2023-11-17 14:00,2.1,,2.3,20,66,4.7,-3.6,1008,1014,.5,,,,9,6,,6,5000,,,8.6,,,,
201,2023-11-17 15:00,2.6,,3.4,230,50,3.7,-6.8,1008,1014,.5,,,,4,4,,10,5000,,,7.6,,,,
201,2023-11-17 16:00,2.2,,1.9,340,56,4,-5.6,1008,1014,.6,,,,6,5,,11,5000,,,6.6,,,,
201,2023-11-17 17:00,1.3,,3.4,250,55,3.7,-6.7,1008.1,1014.1,.7,,,,3,3,,12,5000,,,2.9,,,,
201,2023-11-17 18:00,.5,,3.8,230,52,3.3,-8.2,1008.7,1014.7,0,,,,0,0,,,5000,,,1,,,,
201,2023-11-17 19:00,-.1,,1.7,110,58,3.5,-7.3,1009,1015,,,,,0,0,,,5000,,,.5,,,,
201,2023-11-17 20:00,-.6,,1.5,230,56,3.3,-8.3,1009.1,1015.1,,,,,0,0,,,4663,,,.7,,,,
201,2023-11-17 21:00,-.6,,2.5,160,50,2.9,-9.7,1009,1015,,,,,1,1,,13,5000,,,.5,,,,
201,2023-11-17 22:00,-1.1,,1.6,320,49,2.8,-10.4,1009,1015.1,,,,,0,0,,,5000,,,.3,,,,
201,2023-11-17 23:00,-1.5,,1.8,340,51,2.8,-10.3,1009.2,1015.3,,,,,0,0,,,5000,,,.1,,,,
201,2023-11-18 00:00,-1.9,,1.8,320,50,2.7,-10.9,1009.3,1015.4,,,,,2,2,,,5000,,,-.2,,,,
201,2023-11-18 01:00,-2.5,,2.1,250,50,2.5,-11.5,1009.3,1015.4,,,,,0,0,,,5000,,,-.7,,,,
201,2023-11-18 02:00,-2.6,,2.5,360,52,2.6,-11.1,1009.7,1015.8,,,,,0,0,,,5000,,,-1,,,,
201,2023-11-18 03:00,-2.9,,2.5,200,52,2.6,-11.4,1010.2,1016.3,,,,,0,0,,,5000,,,-1.1,,,,
201,2023-11-18 04:00,-3.2,,1.6,140,56,2.7,-10.7,1009.8,1015.9,,,,,0,0,,,5000,,,-1.2,,,,
201,2023-11-18 05:00,-2.9,,2.7,230,56,2.8,-10.4,1011.1,1017.2,,,,,3,0,,,5000,,,-1.3,,,,
201,2023-11-18 06:00,-2.4,,2,90,52,2.7,-10.9,1011.6,1017.7,,,,,0,0,,,5000,,,-1.3,,,,
201,2023-11-18 07:00,-2.3,,2.8,340,54,2.8,-10.3,1012.5,1018.6,,,,,0,0,,,5000,,,-1.3,,,,
201,2023-11-18 08:00,-1.9,,2,160,57,3,-9.3,1013.2,1019.3,.4,,,,0,0,,,5000,,,-1.1,,,,
201,2023-11-18 09:00,-.6,,2,230,53,3.1,-9,1014.1,1020.2,1,,,,0,0,,,5000,,,-.7,,,,
201,2023-11-18 10:00,.7,,3.8,250,56,3.6,-7,1014.6,1020.7,1,,,,0,0,,,5000,,,-.4,,,,
201,2023-11-18 11:00,1.9,,3.7,250,53,3.7,-6.6,1014.9,1020.9,1,,,,0,0,,,4631,,,-.2,,,,
201,2023-11-18 12:00,2.7,,4.4,250,55,4.1,-5.4,1014.2,1020.2,1,,,,0,0,,,4603,,,1,,,,
201,2023-11-18 13:00,4.2,,4.2,270,53,4.4,-4.5,1014,1020,1,,,,0,0,,,4922,,,5.4,,,,
201,2023-11-18 14:00,4.4,,5.8,290,60,5,-2.7,1013.6,1019.5,1,,,,0,0,,,3536,,,7.6,,,,
201,2023-11-18 15:00,4.3,,6.3,250,63,5.2,-2.1,1013.8,1019.8,1,,,,1,0,,,3482,,,6.8,,,,
201,2023-11-18 16:00,4.2,,4.7,270,64,5.3,-2,1014.4,1020.4,.6,,,,0,0,,,3580,,,5.2,,,,
201,2023-11-18 17:00,3.4,,4.6,290,66,5.2,-2.3,1014.5,1020.5,1,,,,0,0,,,4001,,,3,,,,
201,2023-11-18 18:00,3.1,,3.8,250,65,5,-2.8,1014.9,1020.9,0,,,,0,0,,,4327,,,1.7,,,,
201,2023-11-18 19:00,2.4,,3.9,290,69,5,-2.7,1015.1,1021.1,,,,,0,0,,,3455,,,1.1,,,,
201,2023-11-18 20:00,1.7,,2.9,290,69,4.8,-3.3,1015.5,1021.5,,,,,0,0,,,3095,,,.6,,,,
201,2023-11-18 21:00,-.1,,1.6,250,75,4.5,-4,1015.5,1021.6,,,,,0,0,,,2889,,,.2,,,,
201,2023-11-18 22:00,-1.6,,.9,360,87,4.8,-3.4,1015.5,1021.6,,,,,0,0,,,2195,,,.6,,,,
201,2023-11-18 23:00,-1.1,,2,360,85,4.8,-3.3,1015.4,1021.5,,,,,0,0,,,2602,,,.5,,,,
201,2023-11-19 00:00,-1.1,,2.1,20,86,4.9,-3.1,1015.3,1021.4,,,,,0,0,,,2675,,,.5,,,,
201,2023-11-19 01:00,-1.3,,1.8,360,88,4.9,-3,1015.3,1021.4,,,,,0,0,,,2063,,,.3,,,,
201,2023-11-19 02:00,-.5,,.6,50,89,5.3,-2,1015,1021.1,,,,,9,9,,11,1298,,,.5,,,,
201,2023-11-19 03:00,.9,,1.6,20,80,5.2,-2.1,1014.4,1020.4,,,,,9,9,,11,2588,,,.6,,,,
201,2023-11-19 04:00,1.3,,.8,20,76,5.1,-2.4,1013.9,1019.9,,,,,9,9,,10,2732,,,.8,,,,
201,2023-11-19 05:00,.8,,1.3,70,79,5.1,-2.4,1013.8,1019.8,,,,,9,7,,8,2367,,,.9,,,,
201,2023-11-19 06:00,.3,,2,360,90,5.6,-1.1,1013.3,1019.4,,,,,8,1,,11,1577,,,.7,,,,
201,2023-11-19 07:00,.6,,1.8,360,89,5.7,-1,1012.8,1018.8,,,,,7,3,,9,1560,,,.7,,,,
201,2023-11-19 08:00,.7,,1.2,20,93,6,-.3,1012.6,1018.6,0,,,,0,0,,,1348,,,.8,,,,
201,2023-11-19 09:00,2.8,,1.3,90,80,6,-.3,1012.5,1018.5,.3,,,,0,0,,,1664,,,1.2,,,,
201,2023-11-19 10:00,4.9,,1.4,110,75,6.5,.8,1012.1,1018,.4,,,,9,5,,9,1764,,,4.7,,,,
201,2023-11-19 11:00,6.6,,1,90,73,7.1,2,1011.4,1017.3,.3,,,,6,6,,7,1592,,,7.6,,,,
201,2023-11-19 12:00,13.2,,3,290,59,8.9,5.3,1010.5,1016.2,.9,,,,1,1,,8,2412,,,10.3,,,,
201,2023-11-19 13:00,12.7,,3.3,290,52,7.6,3,1009.9,1015.6,1,,,,0,0,,,2695,,,11.9,,,,
201,2023-11-19 14:00,13,,3.8,290,53,7.9,3.6,1009.6,1015.3,1,,,,1,0,,,2113,,,12,,,,
201,2023-11-19 15:00,12.2,,4.5,250,60,8.5,4.6,1009.3,1015.1,1,,,,3,0,,,1833,,,10.9,,,,
201,2023-11-19 16:00,11.7,,4.6,250,69,9.4,6.1,1009.7,1015.5,.6,,,,4,0,,,1335,,,9.8,,,,
201,2023-11-19 17:00,11.2,,2.1,270,70,9.3,5.9,1010.2,1016,.4,,,,1,1,,35,1015,,,8.4,,,,
201,2023-11-19 18:00,9.7,,3.1,250,66,7.9,3.6,1010.9,1016.7,0,,,,0,0,,,,,,6.7,,,,
201,2023-11-19 19:00,8,,2.3,270,59,6.3,.4,1011.9,1017.8,,,,,0,0,,,,,,5.2,,,,
201,2023-11-19 20:00,6.8,,2.3,360,61,6,-.2,1013.4,1019.3,,,,,0,0,,,,,,4.3,,,,
201,2023-11-19 21:00,6.7,,2,20,58,5.7,-.9,1013.7,1019.6,,,,,0,0,,,4472,,,3.6,,,,
201,2023-11-19 22:00,2.7,,1,320,76,5.6,-1.1,1014.9,1020.9,,,,,0,0,,,3649,,,2.8,,,,
201,2023-11-19 23:00,3.3,,1.1,290,75,5.8,-.7,1015.2,1021.2,,,,,0,0,,,3979,,,2.1,,,,
201,2023-11-20 00:00,1.3,,.7,340,87,5.8,-.6,1015.7,1021.7,,,,,0,0,,,3886,,,1.6,,,,
201,2023-11-20 01:00,1.7,,1.2,320,82,5.7,-1,1016,1022,,,,,0,0,,,4054,,,1.3,,,,
201,2023-11-20 02:00,1.9,,1.2,320,82,5.8,-.8,1016.3,1022.3,,,,,0,0,,,4323,,,1.3,,,,
201,2023-11-20 03:00,2,,1.5,320,81,5.7,-.9,1016.4,1022.4,,,,,0,0,,,3854,,,1.2,,,,
201,2023-11-20 04:00,.6,,1.4,290,87,5.6,-1.3,1016.9,1023,,,,,0,0,,,3517,,,1.1,,,,
201,2023-11-20 05:00,.7,,1.6,320,92,5.9,-.4,1017.1,1023.2,,,,,0,0,,,2750,,,1,,,,
201,2023-11-20 06:00,2,,.9,360,70,4.9,-2.9,1017.1,1023.1,,,,,0,0,,,4952,,,.9,,,,
201,2023-11-20 07:00,-.3,,.4,0,82,4.9,-3,1017.8,1023.9,,,,,0,0,,,3701,,,.7,,,,
201,2023-11-20 08:00,3.6,,1.1,200,60,4.8,-3.4,1018.8,1024.8,.5,,,,0,0,,,4762,,,.7,,,,
201,2023-11-20 09:00,4.8,,.8,230,57,4.9,-3,1019.5,1025.5,1,,,,0,0,,,4140,,,1,,,,
201,2023-11-20 10:00,6.6,,1.1,180,49,4.8,-3.3,1019.7,1025.6,1,,,,0,0,,,5000,,,1.8,,,,
201,2023-11-20 11:00,7.8,,1.3,140,46,4.9,-3.1,1020.2,1026.1,1,,,,0,0,,,4955,,,6.5,,,,
201,2023-11-20 12:00,9.3,,2.2,250,42,4.9,-2.9,1019.9,1025.8,1,,,,0,0,,,5000,,,10.2,,,,
201,2023-11-20 13:00,10.4,,2.3,230,36,4.5,-4,1019.4,1025.3,1,,,,0,0,,,5000,,,12.3,,,,
